text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,username,user_location,num_followers,search_keywords,search_neighbourhood
"Why are we in a housing crisis? One example:

Fairfield CT ""approved"" 40 homes in 2020 but conditioned that approval on the building size being cut in half because it was located next to (but not inside) a historic district thereby killing the project

https://t.co/6LQW8uaHED",2023-12-27 13:15:04.377375,1737804121120370851,2023-12-21 11:56:03+00:00,2,2,27,3,,,Urban_Dispatch,Hartford CT,2175,(beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park) (greater victoria housing society OR john howard society of victoria OR greater yyj politics OR vreb OR district of saanich OR st. john ambulance OR yyj tenants union OR greater victoria coalition to end homelessness OR peers victoria resources society OR housing OR camping) lang:en -is:retweet,beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park
"@stillgray And this is Fairfield, California, a typical day in a dozen Democrat-run cities across America where theft is common-place, culturally accepted, and where ignoring blatant crime is our new collective morality.
https://t.co/yB92bKGnxl",2023-12-27 13:15:07.043457,1739647590290059744,2023-12-26 14:01:21+00:00,0,0,1,0,,,iVoteAmerica,United States,9375,(beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park) (homelessness services association of bc OR umbrella society OR habitat for humanity victoria OR togethervic OR extreme outreach society  coffee house OR the mustard seed OR gvceh OR our place OR solid outreach OR shelter OR collude) lang:en -is:retweet,beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park
NEW on #StatenIsland. Travis residents sent me this photo which appears to have been sent to guests at the Fairfield inn on Wild Ave. Marriott confirmed the hotel is closing but reasoning is unclear. The hotel directly next door is operating as a migrant shelter. https://t.co/CvR1BQuK1B,2023-12-27 13:15:07.043491,1738044703369564338,2023-12-22 03:52:03+00:00,0,0,1,0,,,Victoriamanna,,1245,(beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park) (homelessness services association of bc OR umbrella society OR habitat for humanity victoria OR togethervic OR extreme outreach society  coffee house OR the mustard seed OR gvceh OR our place OR solid outreach OR shelter OR collude) lang:en -is:retweet,beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park
"@BigSteve207 I fan Guarantee neither Anna NOR Victoria have any ""unhoused"" people living with them.",2023-12-27 13:15:10.447638,1740044713997320455,2023-12-27 16:19:22+00:00,0,0,0,0,,,PhillyToMaine,,2060,(burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria) (aboriginal coalition to end homelessness OR our place society OR victoria native friendship centre OR island health OR united way southern vancouver island OR greater victoria acting together OR victoria foundation OR aechr OR pacifica housing OR umbrella society OR unhoused OR crime) lang:en -is:retweet,burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria
The dangers of parlay bets!TLT price as of December 23rd was &gt;$90 ($98.48)My charity is First Responder’s Children’s Foundation. Please donate in memory of Victoria Leigh Soto here:https://t.co/AQuLdzyciB https://t.co/ClGayee1xC @Citrini7 BOJ will have made changes to YCC control policy by then. $Tlt will be below $90. The yield curve will be much less inverted.,2023-12-27 13:15:10.509757,1740042738417185271,2023-12-27 16:11:31+00:00,5,1,32,1,,,Citrini7,"Connecticut, USA",35314,(burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria) (aboriginal coalition to end homelessness OR our place society OR victoria native friendship centre OR island health OR united way southern vancouver island OR greater victoria acting together OR victoria foundation OR aechr OR pacifica housing OR umbrella society OR unhoused OR crime) lang:en -is:retweet,burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria
"How should cities address the trade-off between immediate and long-term needs when it comes to folks who are unhoused right now? Check out our recent episode of the #DataSmartCityPod for insights!
https://t.co/g2NzHxIZaV",2023-12-27 13:15:10.509790,1740000893146136734,2023-12-27 13:25:15+00:00,0,0,0,0,,,DataSmartCities,"Cambridge, MA",19206,(burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria) (aboriginal coalition to end homelessness OR our place society OR victoria native friendship centre OR island health OR united way southern vancouver island OR greater victoria acting together OR victoria foundation OR aechr OR pacifica housing OR umbrella society OR unhoused OR crime) lang:en -is:retweet,burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria
"@Twinsis50497431 @ZANUPF_Official @FeresuShashie @cdesetfree @MJairosi To deny Zimbabwe economic independence &amp; cause confusion, Queen Elizabeth repeatedly failed to disclose that the 1891 Lippert Concession by King Lobengula was the ideology &amp; constitutional foundation from its ratification by Queen Victoria in 1893. DISCLOSE! Don't be complicit.",2023-12-27 13:15:10.509851,1739950525632954536,2023-12-27 10:05:06+00:00,0,0,0,0,,,ShadreckMa54692,,32,(burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria) (aboriginal coalition to end homelessness OR our place society OR victoria native friendship centre OR island health OR united way southern vancouver island OR greater victoria acting together OR victoria foundation OR aechr OR pacifica housing OR umbrella society OR unhoused OR crime) lang:en -is:retweet,burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria
"@ghost_of_ZW @USEmbZim @Varakashi4edByo @KaaniDistrict @zanupf_patriots @Klawry3 @Shashie08 @treviousnjuzu @DrFamba @DrMutambudzi To deny Zimbabwe economic independence &amp; cause confusion, Queen Elizabeth repeatedly failed to disclose that the 1891 Lippert Concession by King Lobengula was the ideology &amp; constitutional foundation from its ratification by Queen Victoria in 1893. DISCLOSE! Don't be complicit.",2023-12-27 13:15:10.509864,1739949439551520992,2023-12-27 10:00:47+00:00,0,0,0,0,,,MarkL0722,,109,(burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria) (aboriginal coalition to end homelessness OR our place society OR victoria native friendship centre OR island health OR united way southern vancouver island OR greater victoria acting together OR victoria foundation OR aechr OR pacifica housing OR umbrella society OR unhoused OR crime) lang:en -is:retweet,burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria
"@ni_pictures Any of where the Europa now stands, scan left?  Or of the old Gt Victoria street railway station, its demise an architectural crime in my book.",2023-12-27 13:15:10.509886,1739949368307077131,2023-12-27 10:00:30+00:00,0,0,1,0,,,MethRosend91948,,0,(burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria) (aboriginal coalition to end homelessness OR our place society OR victoria native friendship centre OR island health OR united way southern vancouver island OR greater victoria acting together OR victoria foundation OR aechr OR pacifica housing OR umbrella society OR unhoused OR crime) lang:en -is:retweet,burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria
"@zenzele To deny Zimbabwe economic independence &amp; cause confusion, Queen Elizabeth repeatedly failed to disclose that the 1891 Lippert Concession by King Lobengula was the ideology &amp; constitutional foundation from its ratification by Queen Victoria in 1893. DISCLOSE! Don't be complicit.",2023-12-27 13:15:10.509896,1739949041352634489,2023-12-27 09:59:12+00:00,0,0,0,0,,,kjsnioctib,,211,(burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria) (aboriginal coalition to end homelessness OR our place society OR victoria native friendship centre OR island health OR united way southern vancouver island OR greater victoria acting together OR victoria foundation OR aechr OR pacifica housing OR umbrella society OR unhoused OR crime) lang:en -is:retweet,burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria
"@EferemoWinnet To deny Zimbabwe economic independence &amp; cause confusion, Queen Elizabeth repeatedly failed to disclose that the 1891 Lippert Concession by King Lobengula was the ideology &amp; constitutional foundation from its ratification by Queen Victoria in 1893. DISCLOSE! Don't be complicit.",2023-12-27 13:15:10.509906,1739948144241119416,2023-12-27 09:55:38+00:00,0,0,0,0,,,William33811161,"Victoria, Australia",57,(burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria) (aboriginal coalition to end homelessness OR our place society OR victoria native friendship centre OR island health OR united way southern vancouver island OR greater victoria acting together OR victoria foundation OR aechr OR pacifica housing OR umbrella society OR unhoused OR crime) lang:en -is:retweet,burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria
"@BantuPower @NtateRanaka @abuhassan221 @leo_mucci @TendayiManyange @lilomatic @boldcolours @LloydMsipa @shumbamutasa @Chofamba @ShumiraiNyasha6 To deny Zimbabwe economic independence &amp; cause confusion, Queen Elizabeth repeatedly failed to disclose that the 1891 Lippert Concession by King Lobengula was the ideology &amp; constitutional foundation from its ratification by Queen Victoria in 1893. DISCLOSE! Don't be complicit.",2023-12-27 13:15:10.509917,1739947409592254690,2023-12-27 09:52:43+00:00,0,0,0,0,,,KarlD30901,,0,(burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria) (aboriginal coalition to end homelessness OR our place society OR victoria native friendship centre OR island health OR united way southern vancouver island OR greater victoria acting together OR victoria foundation OR aechr OR pacifica housing OR umbrella society OR unhoused OR crime) lang:en -is:retweet,burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria
"@mutungadzimwe @NewsHawksLive To deny Zimbabwe economic independence &amp; cause confusion, Queen Elizabeth repeatedly failed to disclose that the 1891 Lippert Concession by King Lobengula was the ideology &amp; constitutional foundation from its ratification by Queen Victoria in 1893. DISCLOSE! Don't be complicit.",2023-12-27 13:15:10.509926,1739946617758003332,2023-12-27 09:49:34+00:00,0,0,0,0,,,GlennHampson,"Melbourne, Australia",4660,(burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria) (aboriginal coalition to end homelessness OR our place society OR victoria native friendship centre OR island health OR united way southern vancouver island OR greater victoria acting together OR victoria foundation OR aechr OR pacifica housing OR umbrella society OR unhoused OR crime) lang:en -is:retweet,burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria
"@NewsHawksLive To deny Zimbabwe economic independence &amp; cause confusion, Queen Elizabeth repeatedly failed to disclose that the 1891 Lippert Concession by King Lobengula was the ideology &amp; constitutional foundation from its ratification by Queen Victoria in 1893. DISCLOSE! Don't be complicit.",2023-12-27 13:15:10.509936,1739946488879604000,2023-12-27 09:49:04+00:00,0,0,0,0,,,FoxCoopCaper,,27,(burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria) (aboriginal coalition to end homelessness OR our place society OR victoria native friendship centre OR island health OR united way southern vancouver island OR greater victoria acting together OR victoria foundation OR aechr OR pacifica housing OR umbrella society OR unhoused OR crime) lang:en -is:retweet,burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria
"@ChinamasaPA To deny Zimbabwe economic independence &amp; cause confusion, Queen Elizabeth repeatedly failed to disclose that the 1891 Lippert Concession by King Lobengula was the ideology &amp; constitutional foundation from its ratification by Queen Victoria in 1893. DISCLOSE! Don't be complicit. https://t.co/Ur5sA6GEgy",2023-12-27 13:15:10.509945,1739945497270349975,2023-12-27 09:45:07+00:00,0,0,0,0,,,gwenchanoona,Across Southeast Asia,198,(burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria) (aboriginal coalition to end homelessness OR our place society OR victoria native friendship centre OR island health OR united way southern vancouver island OR greater victoria acting together OR victoria foundation OR aechr OR pacifica housing OR umbrella society OR unhoused OR crime) lang:en -is:retweet,burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria
"@ZapuPublicity I told you before, to deny Zimbabwe economic independence, Queen Elizabeth repeatedly failed to disclose that the 1891 Lippert Concession by King Lobengula was the ideology &amp; constitutional foundation from its ratification by Queen Victoria in 1893. DISCLOSE! Don't be complicit. https://t.co/pFOg44iMuE",2023-12-27 13:15:10.509955,1739942810009157725,2023-12-27 09:34:27+00:00,1,0,0,0,,,juevelle,"Victoria, Australia",33684,(burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria) (aboriginal coalition to end homelessness OR our place society OR victoria native friendship centre OR island health OR united way southern vancouver island OR greater victoria acting together OR victoria foundation OR aechr OR pacifica housing OR umbrella society OR unhoused OR crime) lang:en -is:retweet,burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria
"@TwabicSence Queen Elizabeth repeatedly failed to disclose that the 1891 Lippert Concession by King Lobengula was the ideology, constitution &amp; educational foundation from its ratification by Queen Victoria in 1893. Teachers DISCLOSE this to school children! Don't be complicit as proxies. https://t.co/9I7XVCs8Vd",2023-12-27 13:15:10.509965,1739933330202612175,2023-12-27 08:56:46+00:00,0,0,0,0,,,Tuituituitui11,Matakana Island New Zealand,440,(burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria) (aboriginal coalition to end homelessness OR our place society OR victoria native friendship centre OR island health OR united way southern vancouver island OR greater victoria acting together OR victoria foundation OR aechr OR pacifica housing OR umbrella society OR unhoused OR crime) lang:en -is:retweet,burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria
"@angiezuleimanov Wow, Victoria's Secret is the ultimate destination for women's lingerie, foundation makeup, and related products. They have a massive network of stores and distribution channels.",2023-12-27 13:15:10.509975,1739932472052220408,2023-12-27 08:53:22+00:00,0,0,0,0,,,Righteousdudett,,3284,(burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria) (aboriginal coalition to end homelessness OR our place society OR victoria native friendship centre OR island health OR united way southern vancouver island OR greater victoria acting together OR victoria foundation OR aechr OR pacifica housing OR umbrella society OR unhoused OR crime) lang:en -is:retweet,burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria
"@Twinsis50497431 @CccNap @chipfeko @citezw @CliffordHlatyw1 @DivhaAfrica @chrissy10charu @Ch63113Chamuka @Bruce_Moyo1 @BaShonaBaShona @Hon_Kasukuwere NO! It was through the 1979 Zimbabwe Constitution Order by Queen Elizabeth who repeatedly failed to disclose the 1891 Lippert Concession by King Lobengula, the ideology, constitution &amp; legal foundation from its ratification by Queen Victoria in 1893. DISCLOSE! Don't be complicit. https://t.co/XkFXNRdFqt",2023-12-27 13:15:10.509985,1739929375213068619,2023-12-27 08:41:04+00:00,0,0,0,0,,,TRAYSHAPILANO,"Melbourne, Victoria",30,(burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria) (aboriginal coalition to end homelessness OR our place society OR victoria native friendship centre OR island health OR united way southern vancouver island OR greater victoria acting together OR victoria foundation OR aechr OR pacifica housing OR umbrella society OR unhoused OR crime) lang:en -is:retweet,burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria
"@ReserveBankZIM To deny Zimbabwe economic independence &amp; cause inflation, Queen Elizabeth repeatedly failed to disclose that the 1891 Lippert Concession by King Lobengula was the ideology &amp; constitutional foundation since its ratification by Queen Victoria in 1893. DISCLOSE! Don't be complicit. https://t.co/ekHpggows1",2023-12-27 13:15:10.509995,1739927258934952270,2023-12-27 08:32:39+00:00,0,0,0,0,,,samsidhu0007,american,1387,(burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria) (aboriginal coalition to end homelessness OR our place society OR victoria native friendship centre OR island health OR united way southern vancouver island OR greater victoria acting together OR victoria foundation OR aechr OR pacifica housing OR umbrella society OR unhoused OR crime) lang:en -is:retweet,burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria
@theheraldsun Victoria is a dirty crime ridden dump. What a great legacy,2023-12-27 13:15:10.510005,1739922245685026863,2023-12-27 08:12:44+00:00,0,0,12,0,,,Maddman60,Earth USA S.C.,381,(burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria) (aboriginal coalition to end homelessness OR our place society OR victoria native friendship centre OR island health OR united way southern vancouver island OR greater victoria acting together OR victoria foundation OR aechr OR pacifica housing OR umbrella society OR unhoused OR crime) lang:en -is:retweet,burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria
"@ZapuPublicity To deny Zimbabwe economic independence &amp; cause Gukurahundi, Queen Elizabeth repeatedly failed to disclose that the 1891 Lippert Concession by King Lobengula was the ideology &amp; constitutional foundation from its ratification by Queen Victoria in 1893. DISCLOSE! Don't be complicit.",2023-12-27 13:15:10.510014,1739916887172010483,2023-12-27 07:51:26+00:00,0,0,0,0,,,Por5Millones,cape coral,1426,(burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria) (aboriginal coalition to end homelessness OR our place society OR victoria native friendship centre OR island health OR united way southern vancouver island OR greater victoria acting together OR victoria foundation OR aechr OR pacifica housing OR umbrella society OR unhoused OR crime) lang:en -is:retweet,burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria
"@theheraldsun At what cost.
Victoria now bankrupt financially &amp; morally.
Blank cheque infrastructure &amp; billions in cost blowouts.
Roads, hospitals,health services, ambulance are third world. State sponsored drug injecting dens, legalised public drunkenness, rampant youth crime &amp; re-offending.",2023-12-27 13:15:10.510024,1739915400526381338,2023-12-27 07:45:32+00:00,0,0,1,0,,,elkpo211,,61,(burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria) (aboriginal coalition to end homelessness OR our place society OR victoria native friendship centre OR island health OR united way southern vancouver island OR greater victoria acting together OR victoria foundation OR aechr OR pacifica housing OR umbrella society OR unhoused OR crime) lang:en -is:retweet,burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria
"@angiezuleimanov Wow, Victoria's Secret is the leading seller of lingerie, foundation makeup, and related products for women aged 15 and above. They have 789 stores and distribute their products...",2023-12-27 13:15:10.510034,1739910259073061057,2023-12-27 07:25:06+00:00,0,0,0,0,,,Franzvnbertrab,,87,(burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria) (aboriginal coalition to end homelessness OR our place society OR victoria native friendship centre OR island health OR united way southern vancouver island OR greater victoria acting together OR victoria foundation OR aechr OR pacifica housing OR umbrella society OR unhoused OR crime) lang:en -is:retweet,burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria
"@SharaiJoseph @CccNap @CCCHarare @adv_fulcrum @Bulawayo24News @BeaConde11 @BaShonaBaShona @DrGugu_Ncube @Eddie_Gore1 @enkudheni @gundwenation To deny Zimbabwe economic independence &amp; cause confusion, Queen Elizabeth repeatedly failed to disclose that the 1891 Lippert Concession by King Lobengula was the ideology &amp; constitutional foundation from its ratification by Queen Victoria in 1893. DISCLOSE! Don't be complicit. https://t.co/INQ1WNSGFy",2023-12-27 13:15:10.510043,1739902840775000397,2023-12-27 06:55:37+00:00,0,0,0,0,,,lopezgeormelis,,57,(burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria) (aboriginal coalition to end homelessness OR our place society OR victoria native friendship centre OR island health OR united way southern vancouver island OR greater victoria acting together OR victoria foundation OR aechr OR pacifica housing OR umbrella society OR unhoused OR crime) lang:en -is:retweet,burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria
"@SharaiJoseph @SengezoTsh17075 @nelsonchamisa @BaShonaBaShona @adv_fulcrum @killerzivhu1 @hwendec @hazelwekwagondo @ChaibvaG @Charega1 @BeaConde11 @Eddie_Gore1 @DrGugu_Ncube To deny Zimbabwe economic independence &amp; cause confusion, Queen Elizabeth repeatedly failed to disclose that the 1891 Lippert Concession by King Lobengula was the ideology &amp; constitutional foundation from its ratification by Queen Victoria in 1893. DISCLOSE! Don't be complicit. https://t.co/XUScMPjWYP",2023-12-27 13:15:10.510052,1739901967688782304,2023-12-27 06:52:09+00:00,0,0,0,0,,,TheZimbabweMail,,7252,(burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria) (aboriginal coalition to end homelessness OR our place society OR victoria native friendship centre OR island health OR united way southern vancouver island OR greater victoria acting together OR victoria foundation OR aechr OR pacifica housing OR umbrella society OR unhoused OR crime) lang:en -is:retweet,burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria
@RebeccaHurst19 @50lbPerInch @BLUE04699289 Cops need to realise mental illness isn’t a crime despite their shitty attitudes particularly Victoria Police,2023-12-27 13:15:10.510061,1739901132242321697,2023-12-27 06:48:50+00:00,2,0,7,0,"Melbourne, Victoria",01864a8a64df9dc4,rmlunn,,574,(burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria) (aboriginal coalition to end homelessness OR our place society OR victoria native friendship centre OR island health OR united way southern vancouver island OR greater victoria acting together OR victoria foundation OR aechr OR pacifica housing OR umbrella society OR unhoused OR crime) lang:en -is:retweet,burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria
"@nickmangwana To deny Zimbabwe economic independence &amp; cause confusion, Queen Elizabeth repeatedly failed to disclose that the 1891 Lippert Concession by King Lobengula was the ideology &amp; constitutional foundation from its ratification by Queen Victoria in 1893. DISCLOSE! Don't be complicit. https://t.co/IFZsRA489z",2023-12-27 13:15:10.510074,1739886578351116584,2023-12-27 05:51:00+00:00,0,0,0,0,,,Edmontonsun,"Edmonton, Alberta, Canada",86861,(burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria) (aboriginal coalition to end homelessness OR our place society OR victoria native friendship centre OR island health OR united way southern vancouver island OR greater victoria acting together OR victoria foundation OR aechr OR pacifica housing OR umbrella society OR unhoused OR crime) lang:en -is:retweet,burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria
@_HRH_Victoria_ @NAbuiznied @Ostrov_A @UNRWA So a guy who is being tortured admits to the crime he's being accused of? Shocking. I guess a bunch of wizards must have existed during the witch hunts too?,2023-12-27 13:15:10.510085,1739879030935966006,2023-12-27 05:21:01+00:00,1,0,0,0,,,Elohim_hayyim7,,660,(burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria) (aboriginal coalition to end homelessness OR our place society OR victoria native friendship centre OR island health OR united way southern vancouver island OR greater victoria acting together OR victoria foundation OR aechr OR pacifica housing OR umbrella society OR unhoused OR crime) lang:en -is:retweet,burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria
"😍#KrushOfTheWeek: #ParkSoDam, #SpecialDelivery (2022)
She played Jang Eun-ha, a former North Korean defector who works as a special delivery driver &amp; gets involved in a crime. She's assigned to pick up a former baseball...

Read more⬇️
https://t.co/bon3IBRG7m
#YeonWooJin #kmovie https://t.co/iSWESBcFcO",2023-12-27 13:15:10.510094,1739878988347252910,2023-12-27 05:20:50+00:00,1,0,5,0,,,mulla_nusru,,2,(burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria) (aboriginal coalition to end homelessness OR our place society OR victoria native friendship centre OR island health OR united way southern vancouver island OR greater victoria acting together OR victoria foundation OR aechr OR pacifica housing OR umbrella society OR unhoused OR crime) lang:en -is:retweet,burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria
"@TrevorH53038397 Banning Tusiata Avia who is a Victoria University Distinguished Alumni Award winner and Member of the New Zealand Order of Merit for services to poetry and the arts, Who hasn't been charged - who hasn't been on trial - and has not been found guilty of a single crime? 🤭 https://t.co/oaeG1B3wm6",2023-12-27 13:15:10.510113,1739791927355244768,2023-12-26 23:34:53+00:00,1,0,2,0,,,DaviadPMeier,"Collingwood, Melbourne",94,(burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria) (aboriginal coalition to end homelessness OR our place society OR victoria native friendship centre OR island health OR united way southern vancouver island OR greater victoria acting together OR victoria foundation OR aechr OR pacifica housing OR umbrella society OR unhoused OR crime) lang:en -is:retweet,burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria
"@Eddie_Gore1 @ZBCNewsonline @dereckgoto @BusinessTimesZW @Mug2155 To deny Zimbabwe economic independence &amp; cause confusion, Queen Elizabeth repeatedly failed to disclose that the 1891 Lippert Concession by King Lobengula was the ideology &amp; constitutional foundation from its ratification by Queen Victoria in 1893. DISCLOSE! Don't be complicit.",2023-12-27 13:15:10.510122,1739763910301876488,2023-12-26 21:43:34+00:00,0,0,0,0,,,pauliec80859931,"Melbourne, Australia ",831,(burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria) (aboriginal coalition to end homelessness OR our place society OR victoria native friendship centre OR island health OR united way southern vancouver island OR greater victoria acting together OR victoria foundation OR aechr OR pacifica housing OR umbrella society OR unhoused OR crime) lang:en -is:retweet,burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria
"@Eddie_Gore1 @zanupf_patriots @TendayiZinyama @dhonzamusoro007 @KMutisi @joindiaspora @AfrDiasporaNews @ZBCNewsonline To deny Zimbabwe economic independence &amp; cause confusion, Queen Elizabeth repeatedly failed to disclose that the 1891 Lippert Concession by King Lobengula was the ideology &amp; constitutional foundation from its ratification by Queen Victoria in 1893. DISCLOSE! Don't be complicit.",2023-12-27 13:15:10.510131,1739763028378189917,2023-12-26 21:40:03+00:00,0,0,0,0,,,SkyNewsAust,"Sydney, Australia",683041,(burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria) (aboriginal coalition to end homelessness OR our place society OR victoria native friendship centre OR island health OR united way southern vancouver island OR greater victoria acting together OR victoria foundation OR aechr OR pacifica housing OR umbrella society OR unhoused OR crime) lang:en -is:retweet,burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria
